Starting monitors...
🚀 ArgonWatch Server running on port 3000
📊 Monitoring: System, PM2, GitHub Runner
🚨 Alert Rules: 3 configured
Historical data loaded.
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 712ms, fsSize: 715ms, networkStats: 762ms, cpuTemperature: 808ms, cpuCurrentSpeed: 285ms, fsStats: 285ms (Total: 808ms)
[SystemMonitor] Slow metrics: currentLoad: 311ms, mem: 741ms, fsSize: 734ms, networkStats: 792ms, cpuTemperature: 824ms, cpuCurrentSpeed: 311ms, fsStats: 311ms (Total: 824ms)
[SystemMonitor] Slow metrics: currentLoad: 294ms, mem: 728ms, fsSize: 718ms, networkStats: 762ms, cpuTemperature: 814ms, cpuCurrentSpeed: 294ms, fsStats: 294ms (Total: 814ms)
[SystemMonitor] Slow metrics: currentLoad: 286ms, mem: 730ms, fsSize: 722ms, networkStats: 771ms, cpuTemperature: 820ms, cpuCurrentSpeed: 286ms, fsStats: 286ms (Total: 820ms)
[SystemMonitor] Slow metrics: currentLoad: 294ms, mem: 728ms, fsSize: 713ms, networkStats: 767ms, cpuTemperature: 824ms, cpuCurrentSpeed: 294ms, fsStats: 294ms (Total: 824ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 729ms, fsSize: 721ms, networkStats: 778ms, cpuTemperature: 818ms, cpuCurrentSpeed: 287ms, fsStats: 287ms (Total: 818ms)
[SystemMonitor] Slow metrics: currentLoad: 309ms, mem: 732ms, fsSize: 734ms, networkStats: 776ms, cpuTemperature: 826ms, cpuCurrentSpeed: 309ms, fsStats: 309ms (Total: 826ms)
[SystemMonitor] Slow metrics: currentLoad: 292ms, mem: 722ms, fsSize: 718ms, networkStats: 765ms, cpuTemperature: 811ms, cpuCurrentSpeed: 292ms, fsStats: 292ms (Total: 811ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 717ms, fsSize: 716ms, networkStats: 765ms, cpuTemperature: 812ms, cpuCurrentSpeed: 287ms, fsStats: 287ms (Total: 812ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 720ms, fsSize: 717ms, networkStats: 766ms, cpuTemperature: 800ms, cpuCurrentSpeed: 287ms, fsStats: 287ms (Total: 800ms)
[SystemMonitor] Slow metrics: currentLoad: 295ms, mem: 732ms, fsSize: 736ms, networkStats: 780ms, cpuTemperature: 840ms, cpuCurrentSpeed: 295ms, fsStats: 295ms (Total: 840ms)
[SystemMonitor] Slow metrics: currentLoad: 305ms, mem: 769ms, fsSize: 774ms, networkStats: 821ms, cpuTemperature: 874ms, cpuCurrentSpeed: 305ms, fsStats: 305ms (Total: 874ms)
[SystemMonitor] Slow metrics: currentLoad: 292ms, mem: 722ms, fsSize: 718ms, networkStats: 779ms, cpuTemperature: 812ms, cpuCurrentSpeed: 292ms, fsStats: 292ms (Total: 812ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 716ms, fsSize: 717ms, networkStats: 768ms, cpuTemperature: 814ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 814ms)
[SystemMonitor] Slow metrics: currentLoad: 298ms, mem: 740ms, fsSize: 746ms, networkStats: 791ms, cpuTemperature: 834ms, cpuCurrentSpeed: 298ms, fsStats: 298ms (Total: 834ms)
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 719ms, fsSize: 720ms, networkStats: 779ms, cpuTemperature: 842ms, cpuCurrentSpeed: 285ms, fsStats: 285ms (Total: 842ms)
