Starting monitors...
🚀 ArgonWatch Server running on port 3000
📊 Monitoring: System, PM2, GitHub Runner
🚨 Alert Rules: 3 configured
Historical data loaded.
[SystemMonitor] Slow metrics: currentLoad: 296ms, mem: 732ms, fsSize: 721ms, networkStats: 768ms, cpuTemperature: 826ms, cpuCurrentSpeed: 296ms, fsStats: 296ms (Total: 826ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 717ms, fsSize: 721ms, networkStats: 770ms, cpuTemperature: 831ms, cpuCurrentSpeed: 287ms, fsStats: 287ms (Total: 831ms)
[SystemMonitor] Slow metrics: currentLoad: 291ms, mem: 720ms, fsSize: 723ms, networkStats: 773ms, cpuTemperature: 829ms, cpuCurrentSpeed: 291ms, fsStats: 291ms (Total: 829ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 717ms, fsSize: 724ms, networkStats: 761ms, cpuTemperature: 822ms, cpuCurrentSpeed: 287ms, fsStats: 287ms (Total: 822ms)
[SystemMonitor] Slow metrics: currentLoad: 288ms, mem: 702ms, fsSize: 717ms, networkStats: 760ms, cpuTemperature: 826ms, cpuCurrentSpeed: 288ms, fsStats: 288ms (Total: 826ms)
[SystemMonitor] Slow metrics: currentLoad: 289ms, mem: 753ms, fsSize: 744ms, networkStats: 820ms, cpuTemperature: 864ms, cpuCurrentSpeed: 289ms, fsStats: 289ms (Total: 864ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 736ms, fsSize: 727ms, networkStats: 773ms, cpuTemperature: 841ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 841ms)
[SystemMonitor] Slow metrics: currentLoad: 288ms, mem: 718ms, fsSize: 724ms, networkStats: 769ms, cpuTemperature: 833ms, cpuCurrentSpeed: 288ms, fsStats: 288ms (Total: 833ms)
[SystemMonitor] Slow metrics: currentLoad: 306ms, mem: 739ms, fsSize: 739ms, networkStats: 788ms, cpuTemperature: 862ms, cpuCurrentSpeed: 306ms, fsStats: 306ms (Total: 862ms)
[SystemMonitor] Slow metrics: currentLoad: 294ms, mem: 731ms, fsSize: 723ms, networkStats: 791ms, cpuTemperature: 851ms, cpuCurrentSpeed: 294ms, fsStats: 294ms (Total: 851ms)
[SystemMonitor] Slow metrics: currentLoad: 293ms, mem: 737ms, fsSize: 729ms, networkStats: 761ms, cpuTemperature: 823ms, cpuCurrentSpeed: 293ms, fsStats: 293ms (Total: 823ms)
[SystemMonitor] Slow metrics: currentLoad: 337ms, mem: 785ms, fsSize: 781ms, networkStats: 847ms, cpuTemperature: 885ms, cpuCurrentSpeed: 337ms, fsStats: 337ms (Total: 885ms)
[SystemMonitor] Slow metrics: currentLoad: 287ms, mem: 699ms, fsSize: 711ms, networkStats: 751ms, cpuTemperature: 838ms, cpuCurrentSpeed: 286ms, fsStats: 287ms (Total: 838ms)
[SystemMonitor] Slow metrics: currentLoad: 296ms, mem: 723ms, fsSize: 722ms, networkStats: 775ms, cpuTemperature: 825ms, cpuCurrentSpeed: 296ms, fsStats: 296ms (Total: 825ms)
[SystemMonitor] Slow metrics: currentLoad: 292ms, mem: 723ms, fsSize: 719ms, networkStats: 772ms, cpuTemperature: 825ms, cpuCurrentSpeed: 292ms, fsStats: 292ms (Total: 825ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 729ms, fsSize: 718ms, networkStats: 763ms, cpuTemperature: 819ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 819ms)
[SystemMonitor] Slow metrics: currentLoad: 312ms, mem: 726ms, fsSize: 731ms, networkStats: 782ms, cpuTemperature: 836ms, cpuCurrentSpeed: 311ms, fsStats: 311ms (Total: 837ms)
